pickup_datetime,dropoff_datetime,trip_distance,passenger_count,payment_amount
9/1/16 9:53,9/1/16 9:59,1.7,1,10.1
9/1/16 9:53,9/1/16 10:58,9.53,1,58.24
9/1/16 9:54,9/1/16 10:12,5.3,4,22.3
9/1/16 9:54,9/1/16 10:04,1.4,4,12.09
9/1/16 9:54,9/1/16 9:57,0.73,1,5.3
9/1/16 9:55,9/1/16 10:05,1.81,2,12.25
9/1/16 9:55,9/1/16 10:10,2.9,1,16.3
9/1/16 9:55,9/1/16 10:08,2.27,1,13.56
9/1/16 9:56,9/1/16 10:04,1.9,1,9.3
9/1/16 9:56,9/1/16 10:04,0.9,1,9.35
9/1/16 9:56,9/1/16 10:09,1.93,2,11.8
9/1/16 9:57,9/1/16 10:01,0.72,5,5.8
9/1/16 9:57,9/1/16 10:01,1.26,1,7.3
9/1/16 9:57,9/1/16 10:05,2.21,1,9.3
9/1/16 9:58,9/1/16 10:05,0.9,1,7.3
9/1/16 9:58,9/1/16 10:07,1.66,2,9.8
9/1/16 9:59,9/1/16 10:07,2.1,1,11.75
9/1/16 9:59,9/1/16 10:05,1.18,1,8.5
9/1/16 9:59,9/1/16 10:06,1.32,1,8.8
9/1/16 10:00,9/1/16 10:08,1.43,3,10.56
9/1/16 10:01,9/1/16 10:06,1.12,1,7.8
9/1/16 10:01,9/1/16 10:04,0.7,1,6.35
9/1/16 10:01,9/1/16 10:16,4.6,1,16.3
9/1/16 10:02,9/1/16 10:16,2.21,1,13.3
9/1/16 10:02,9/1/16 10:11,2,1,12.25
9/1/16 10:03,9/1/16 10:15,2.3,2,13.55
9/1/16 10:03,9/1/16 10:07,0.7,1,6.95
9/1/16 10:04,9/1/16 10:44,9.76,1,42.96
9/1/16 10:04,9/1/16 10:19,4.05,1,18.96
9/1/16 10:04,9/1/16 10:25,6,1,26.15
9/1/16 10:05,9/1/16 10:22,3.7,1,18.95
9/1/16 10:05,9/1/16 10:13,1.4,5,9.36
9/1/16 10:05,9/1/16 10:08,0.6,1,5.76
9/1/16 10:06,9/1/16 10:13,1.4,4,7.8
9/1/16 10:06,9/1/16 10:12,2.55,6,12.36
9/1/16 10:07,9/1/16 10:13,1.73,1,8.8
9/1/16 10:07,9/1/16 10:26,10.57,4,31.3
9/1/16 10:07,9/1/16 10:20,2.71,1,14.76
9/1/16 10:08,9/1/16 10:14,0.83,1,7.8
9/1/16 10:08,9/1/16 10:10,0.39,1,5.16
9/1/16 10:09,9/1/16 10:18,2.86,2,13.56
9/1/16 10:09,9/1/16 10:12,0.92,1,6.96
9/1/16 10:09,9/1/16 10:22,4.3,1,18.8
9/1/16 10:10,9/1/16 10:16,2.4,1,9.8
9/1/16 10:10,9/1/16 10:23,2.86,1,15.36
9/1/16 10:10,9/1/16 10:24,4.1,1,19.3
9/1/16 10:11,9/1/16 10:19,1.69,5,10
9/1/16 10:11,9/1/16 10:29,4.78,2,18.3
9/1/16 10:12,9/1/16 10:27,7.07,2,21.8
9/1/16 10:12,9/1/16 10:34,4.38,1,18.8
9/1/16 10:13,9/1/16 10:20,0.74,6,6.8
9/1/16 10:13,9/1/16 10:17,0.7,1,7.5
9/1/16 10:14,9/1/16 10:23,1.8,1,10.8
9/1/16 10:14,9/1/16 10:19,1.19,2,8.16
9/1/16 10:15,9/1/16 10:16,0.46,1,5.76
9/1/16 10:15,9/1/16 10:26,3.1,1,14.8
9/1/16 10:15,9/1/16 10:23,2.85,1,12.96
9/1/16 10:16,9/1/16 10:24,1.95,1,9.8
9/1/16 10:16,9/1/16 10:23,1.29,1,9.75
9/1/16 10:16,9/1/16 10:23,0.9,1,8.3
9/1/16 10:17,9/1/16 10:22,0.8,1,7.25
9/1/16 10:17,9/1/16 10:21,0.84,1,5.8
9/1/16 10:17,9/1/16 10:22,0.93,2,7.56
9/1/16 10:18,9/1/16 10:50,11.8,1,47.84
9/1/16 10:18,9/1/16 10:23,0.8,2,6.8
9/1/16 10:19,9/1/16 10:25,1.38,1,9.36
9/1/16 10:19,9/1/16 10:26,1.3,1,9.36
9/1/16 10:20,9/1/16 10:25,0.93,6,8.19
9/1/16 10:20,9/1/16 10:37,2.68,1,17.88
9/1/16 10:20,9/1/16 10:23,0.5,1,4.8
9/1/16 10:20,9/1/16 10:26,1.25,1,8.16
9/1/16 10:21,9/1/16 10:34,2.56,1,12.3
9/1/16 10:21,9/1/16 10:38,3.46,1,15.8
9/1/16 10:21,9/1/16 10:25,0.83,1,6.8
9/1/16 10:22,9/1/16 10:30,2,3,11.15
9/1/16 10:22,9/1/16 10:32,2.4,1,12
9/1/16 10:23,9/1/16 10:37,1.98,1,14.16
9/1/16 10:23,9/1/16 10:26,1.02,1,7
9/1/16 10:23,9/1/16 10:30,1,1,8.15
9/1/16 10:24,9/1/16 10:28,0.72,1,6.96
9/1/16 10:24,9/1/16 10:31,1.1,1,7.3
9/1/16 10:24,9/1/16 10:27,0.3,1,4.8
9/1/16 10:25,9/1/16 10:30,0.9,1,6.8
9/1/16 10:25,9/1/16 10:30,0.7,2,5.8
9/1/16 10:26,9/1/16 10:27,0.2,1,5.15
9/1/16 10:26,9/1/16 10:32,1.61,5,9.96
9/1/16 10:26,9/1/16 11:04,17.96,1,72.92
9/1/16 10:27,9/1/16 10:33,0.8,1,8.15
9/1/16 10:27,9/1/16 10:32,0.9,1,6.3
9/1/16 10:27,9/1/16 10:46,3.47,5,15.8
9/1/16 10:28,9/1/16 10:36,1.21,1,8.3
9/1/16 10:28,9/1/16 10:42,5.26,5,19.8
9/1/16 10:29,9/1/16 10:33,0.91,1,6.96
9/1/16 10:29,9/1/16 10:37,0.9,1,7.3
9/1/16 10:29,9/1/16 10:36,0.78,1,8.8
9/1/16 10:30,9/1/16 10:36,1.6,1,8.3
9/1/16 10:30,9/1/16 10:38,1.6,2,10.35
9/1/16 10:30,9/1/16 10:33,0.7,1,6.3
9/1/16 10:31,9/1/16 10:42,3,1,14.3
9/1/16 10:31,9/1/16 10:34,0.51,1,4.8
9/1/16 10:32,9/1/16 10:41,1.8,1,9.3
9/1/16 10:32,9/1/16 10:46,7.13,2,27.36
9/1/16 10:32,9/1/16 10:42,2.5,1,11.8
9/1/16 10:32,9/1/16 10:49,3.5,1,16
9/1/16 10:33,9/1/16 10:44,6.2,1,21.3
9/1/16 10:33,9/1/16 10:41,1.2,1,9.35
9/1/16 10:34,9/1/16 10:35,0.5,4,4.3
9/1/16 10:34,9/1/16 10:57,5.9,1,22.8
9/1/16 10:35,9/1/16 10:42,0.8,1,8.3
9/1/16 10:35,9/1/16 10:40,1,2,7.8
9/1/16 10:35,9/1/16 10:43,1.2,1,8.3
9/1/16 10:35,9/1/16 10:50,1.9,1,11.8
9/1/16 10:36,9/1/16 10:38,0.5,1,4.8
9/1/16 10:36,9/1/16 11:00,6.28,2,29.12
9/1/16 10:37,9/1/16 10:57,4.55,5,17.8
9/1/16 10:37,9/1/16 10:41,0.7,2,6.96
9/1/16 10:37,9/1/16 10:42,1.05,1,6.8
9/1/16 10:38,9/1/16 11:03,5.95,1,28.5
9/1/16 10:38,9/1/16 10:43,1.1,1,6.8
9/1/16 10:38,9/1/16 10:58,4.94,1,21.96
9/1/16 10:39,9/1/16 10:44,1,1,8.15
9/1/16 10:39,9/1/16 10:53,3.13,1,17.25
9/1/16 10:39,9/1/16 10:46,1.07,5,8.61
9/1/16 10:39,9/1/16 11:07,18.52,1,66
9/1/16 10:40,9/1/16 10:46,0.5,1,7.8
9/1/16 10:40,9/1/16 10:46,0.9,5,6.8
9/1/16 10:41,9/1/16 10:46,1.42,2,7.3
9/1/16 10:41,9/1/16 10:46,1.1,2,6.8
9/1/16 10:41,9/1/16 10:48,1.8,1,10.55
9/1/16 10:42,9/1/16 10:51,1.7,2,9.3
9/1/16 10:42,9/1/16 10:48,1.14,1,8.76
9/1/16 10:42,9/1/16 10:45,0.4,1,6.2
9/1/16 10:42,9/1/16 10:59,5.19,4,20.8
9/1/16 10:43,9/1/16 11:25,19.1,2,52.8
9/1/16 10:43,9/1/16 10:56,1.8,1,14
9/1/16 10:43,9/1/16 11:21,7.4,1,30.3
9/1/16 10:44,9/1/16 11:02,3.42,1,18.36
9/1/16 10:44,9/1/16 10:52,1.4,1,9.36
9/1/16 10:45,9/1/16 10:57,2.81,6,14.76
9/1/16 10:45,9/1/16 11:01,2.7,1,16.56
9/1/16 10:45,9/1/16 10:50,0.96,1,6.8
9/1/16 10:45,9/1/16 10:49,0.8,1,7
9/1/16 10:46,9/1/16 11:00,3.9,1,17.75
9/1/16 10:46,9/1/16 10:55,1.8,2,10.97
9/1/16 10:47,9/1/16 10:50,0.96,6,7.3
9/1/16 10:47,9/1/16 11:02,5.47,3,18.8
9/1/16 10:47,9/1/16 10:58,2.38,1,12.96
9/1/16 10:47,9/1/16 10:51,0.7,1,5.3
9/1/16 10:48,9/1/16 10:54,1.24,5,7.3
9/1/16 10:48,9/1/16 10:54,0.85,2,8
9/1/16 10:48,9/1/16 10:58,2.3,1,12.8
9/1/16 10:49,9/1/16 11:04,2.41,5,16
9/1/16 10:49,9/1/16 11:01,0.85,1,10.3
9/1/16 10:49,9/1/16 10:59,1.9,1,13.3
9/1/16 10:50,9/1/16 11:00,4.22,1,17.76
9/1/16 10:50,9/1/16 10:59,1.8,1,9.8
9/1/16 10:50,9/1/16 10:57,1.24,1,9.12
9/1/16 10:50,9/1/16 10:52,0.46,1,5.3
9/1/16 10:51,9/1/16 10:59,1.8,1,11.3
9/1/16 10:51,9/1/16 11:00,2.1,1,12.35
9/1/16 10:51,9/1/16 10:56,1.04,3,6.3
9/1/16 10:52,9/1/16 10:58,0.9,1,8.15
9/1/16 10:52,9/1/16 10:52,0,1,3.3
9/1/16 10:52,9/1/16 10:57,0.7,1,5.8
9/1/16 10:53,9/1/16 10:56,0.64,1,5.3
9/1/16 10:53,9/1/16 11:10,2.54,1,15.3
9/1/16 10:53,9/1/16 11:15,11.28,1,48.55
9/1/16 10:54,9/1/16 11:02,1.8,1,10.8
9/1/16 10:54,9/1/16 10:57,0.5,1,4.8
9/1/16 10:55,9/1/16 11:03,1.5,1,9.8
9/1/16 10:55,9/1/16 10:58,0.9,1,6.96
9/1/16 10:55,9/1/16 11:07,1.39,1,9.8
9/1/16 10:55,9/1/16 11:03,1.1,1,9.35
9/1/16 10:56,9/1/16 11:09,2.4,1,13.8
9/1/16 10:56,9/1/16 11:00,0.7,2,5.8
9/1/16 10:56,9/1/16 11:02,1.1,1,6.8
9/1/16 10:57,9/1/16 11:05,1.4,1,8.8
9/1/16 10:57,9/1/16 11:02,0.7,1,7.3
9/1/16 10:57,9/1/16 11:16,8.1,1,31.55
9/1/16 10:58,9/1/16 11:03,1.44,1,8.76
9/1/16 10:58,9/1/16 11:07,1.86,1,11.16
9/1/16 10:58,9/1/16 11:00,0.4,1,4.3
9/1/16 10:59,9/1/16 11:13,4.1,1,17.75
9/1/16 10:59,9/1/16 11:01,0.7,1,5.75
9/1/16 10:59,9/1/16 11:06,1.18,2,8.76
9/1/16 11:00,9/1/16 11:23,5.71,2,26.76
9/1/16 11:00,9/1/16 11:05,1.1,1,6.8
9/1/16 11:01,9/1/16 11:17,3.8,1,18.95
9/1/16 11:01,9/1/16 11:05,0.52,5,6.3
9/1/16 11:01,9/1/16 11:12,7.48,1,33.41
9/1/16 11:02,9/1/16 11:14,2.03,2,11.3
9/1/16 11:02,9/1/16 11:06,0.74,5,5.8
9/1/16 11:02,9/1/16 11:07,0.6,1,5.8
9/1/16 11:03,9/1/16 11:22,8.81,5,27.3
9/1/16 11:03,9/1/16 11:08,0.7,1,7.55
9/1/16 11:04,9/1/16 11:11,1,1,8.75
9/1/16 11:04,9/1/16 11:14,2.1,1,10.8
9/1/16 11:04,9/1/16 11:19,7.1,1,28.99
9/1/16 11:05,9/1/16 11:14,1.56,5,10.56
9/1/16 11:05,9/1/16 11:15,2.9,1,14.15
9/1/16 11:05,9/1/16 11:11,1.59,1,7.8
9/1/16 11:06,9/1/16 11:25,3.9,1,21.36
9/1/16 11:06,9/1/16 11:15,1.52,1,11.16
9/1/16 11:06,9/1/16 11:17,2.3,1,10.8
9/1/16 11:07,9/1/16 11:18,3.27,2,13.3
9/1/16 11:07,9/1/16 11:16,1.2,1,8.8
9/1/16 11:07,9/1/16 11:11,0.8,1,5.8
9/1/16 11:08,9/1/16 11:25,2.51,3,15.96
9/1/16 11:08,9/1/16 11:26,3.5,2,19.55
9/1/16 11:08,9/1/16 11:21,1.51,1,10.3
9/1/16 11:09,9/1/16 11:15,1.37,1,8.8
9/1/16 11:09,9/1/16 11:26,3.27,1,16.8
9/1/16 11:09,9/1/16 11:18,2.2,1,11.75
9/1/16 11:10,9/1/16 11:18,1.5,1,10.55
9/1/16 11:10,9/1/16 11:14,0.8,6,6.3
9/1/16 11:10,9/1/16 11:18,1.27,1,7.8
9/1/16 11:11,9/1/16 11:16,1.2,1,8.5
9/1/16 11:11,9/1/16 11:28,5.54,6,23.76
9/1/16 11:12,9/1/16 11:16,0.6,1,6.96
9/1/16 11:12,9/1/16 11:23,1.78,1,12.36
9/1/16 11:12,9/1/16 11:23,1.3,1,9.3
9/1/16 11:13,9/1/16 11:15,0.55,1,6
9/1/16 11:13,9/1/16 11:27,8.31,1,29.84
9/1/16 11:13,9/1/16 11:28,3.2,2,16.56
9/1/16 11:14,9/1/16 11:18,0.8,1,5.8
9/1/16 11:14,9/1/16 11:29,2.18,6,12.3
9/1/16 11:14,9/1/16 11:22,1.48,1,10.38
9/1/16 11:15,9/1/16 11:25,1.4,2,11.15
9/1/16 11:15,9/1/16 11:30,5.3,2,18.3
9/1/16 11:16,9/1/16 11:21,0.88,5,6.3
9/1/16 11:16,9/1/16 11:21,1,1,6.3
9/1/16 11:16,9/1/16 11:22,1.1,1,8.05
9/1/16 11:17,9/1/16 11:23,1.07,1,6.8
9/1/16 11:17,9/1/16 11:28,2.07,1,10.8
9/1/16 11:17,9/1/16 11:39,3.82,1,20.76
9/1/16 11:17,9/1/16 11:21,0.6,2,5.3
9/1/16 11:18,9/1/16 11:28,2.19,6,13.39
9/1/16 11:18,9/1/16 11:27,1.23,5,8.3
9/1/16 11:18,9/1/16 11:23,1.06,1,6.3
9/1/16 11:19,9/1/16 11:28,1.02,1,10.38
9/1/16 11:19,9/1/16 11:26,1.3,3,7.8
9/1/16 11:20,9/1/16 11:30,2.3,1,10.8
9/1/16 11:20,9/1/16 11:30,0.99,5,9.8
9/1/16 11:20,9/1/16 11:34,2.2,1,12.3
9/1/16 11:21,9/1/16 11:33,3.16,1,16.56
9/1/16 11:21,9/1/16 11:30,1.57,1,8.8
9/1/16 11:21,9/1/16 11:32,2.59,2,13.3
9/1/16 11:22,9/1/16 11:28,1.2,1,8.8
9/1/16 11:22,9/1/16 11:35,3.3,1,15.95
9/1/16 11:22,9/1/16 11:38,4.6,2,19.8
9/1/16 11:23,9/1/16 11:37,2.46,2,14.76
9/1/16 11:23,9/1/16 11:36,2.2,1,16.3
9/1/16 11:23,9/1/16 11:39,2.1,1,14.8
9/1/16 11:24,9/1/16 11:31,1.9,2,8.8
9/1/16 11:24,9/1/16 11:34,1.86,5,10.9
9/1/16 11:24,9/1/16 11:41,3.56,1,14.8
9/1/16 11:25,9/1/16 11:39,3.42,1,17.16
9/1/16 11:25,9/1/16 11:32,0.84,5,6.8
9/1/16 11:25,9/1/16 11:35,2,4,9.8
9/1/16 11:26,9/1/16 11:32,1.48,6,7.8
9/1/16 11:26,9/1/16 11:35,2.16,1,11.76
9/1/16 11:26,9/1/16 11:34,1.52,1,8.3
9/1/16 11:27,9/1/16 11:46,3.89,1,17.8
9/1/16 11:27,9/1/16 11:33,1.1,2,8.75
9/1/16 11:27,9/1/16 11:37,0.88,1,8.3
9/1/16 11:27,9/1/16 12:01,21.4,1,75.99
9/1/16 11:28,9/1/16 11:42,6.34,1,20.3
9/1/16 11:28,9/1/16 11:43,2.8,1,15.3
9/1/16 11:29,9/1/16 11:41,2.3,4,14.65
9/1/16 11:29,9/1/16 11:29,0,2,3.8
9/1/16 11:29,9/1/16 11:32,0.7,2,5.3
9/1/16 11:30,9/1/16 11:36,1.1,1,8.4
9/1/16 11:30,9/1/16 11:42,1.79,1,10.3
9/1/16 11:30,9/1/16 11:57,17.9,3,66
9/1/16 11:30,9/1/16 11:39,1.61,1,8.8
9/1/16 11:31,9/1/16 11:49,2.3,1,15.3
9/1/16 11:31,9/1/16 11:44,3.1,6,16
9/1/16 11:31,9/1/16 11:35,0.79,1,5.8
9/1/16 11:32,9/1/16 11:38,1.1,1,8.5
9/1/16 11:32,9/1/16 11:44,1.85,1,10.8
9/1/16 11:32,9/1/16 11:36,1.13,3,6.3
9/1/16 11:33,9/1/16 11:43,1.83,1,9.8
9/1/16 11:33,9/1/16 11:41,1.3,1,8.8
9/1/16 11:34,9/1/16 11:39,0.7,1,6.3
9/1/16 11:34,9/1/16 11:38,0.8,2,5.8
9/1/16 11:34,9/1/16 11:47,1.68,1,12.96
9/1/16 11:35,9/1/16 11:49,2.8,1,12.8
9/1/16 11:35,9/1/16 11:53,2.82,1,17.94
9/1/16 11:35,9/1/16 11:50,3.17,2,15.3
9/1/16 11:36,9/1/16 11:38,0.4,1,5.75
9/1/16 11:36,9/1/16 11:42,0.82,1,7.56
9/1/16 11:36,9/1/16 11:41,0.5,1,6.95
9/1/16 11:36,9/1/16 11:50,1.8,1,10.8
9/1/16 11:37,9/1/16 11:45,1.5,2,11.4
9/1/16 11:37,9/1/16 11:42,0.83,1,7.3
9/1/16 11:37,9/1/16 11:53,3.4,1,17.15
9/1/16 11:38,9/1/16 11:44,1.6,1,9
9/1/16 11:38,9/1/16 12:10,6.1,2,26.3
9/1/16 11:38,9/1/16 11:47,1.32,3,9.54
9/1/16 11:39,9/1/16 11:50,1.68,1,12.36
9/1/16 11:39,9/1/16 11:56,3,1,16.55
9/1/16 11:39,9/1/16 11:46,1.62,1,9.96
9/1/16 11:40,9/1/16 11:44,0.73,6,6.96
9/1/16 11:40,9/1/16 12:10,6.8,2,26.8
9/1/16 11:40,9/1/16 11:51,1.7,1,9.8
9/1/16 11:41,9/1/16 11:45,0.9,3,7.3
9/1/16 11:41,9/1/16 11:48,0.94,1,6.8
9/1/16 11:41,9/1/16 11:47,1.3,1,8.3
9/1/16 11:41,9/1/16 11:46,0.8,1,5.8
9/1/16 11:42,9/1/16 11:49,1,1,8.75
9/1/16 11:42,9/1/16 11:55,4.32,1,18.96
9/1/16 11:42,9/1/16 11:59,4.27,1,16.8
9/1/16 11:43,9/1/16 11:54,2.36,1,13.56
9/1/16 11:43,9/1/16 11:51,1.6,1,8.8
9/1/16 11:43,9/1/16 11:49,0.91,1,6.3
9/1/16 11:43,9/1/16 11:48,0.78,6,5.8
9/1/16 11:44,9/1/16 11:51,1.1,2,7.3
9/1/16 11:44,9/1/16 12:04,5.1,2,23.5
9/1/16 11:44,9/1/16 11:52,1.1,2,7.8
9/1/16 11:45,9/1/16 11:53,1.3,3,8.3
9/1/16 11:45,9/1/16 11:49,0.49,1,6.36
9/1/16 11:45,9/1/16 11:53,2.1,1,11.3
9/1/16 11:46,9/1/16 11:47,0.8,2,5
9/1/16 11:46,9/1/16 11:52,1.3,1,7.8
9/1/16 11:46,9/1/16 11:58,1.69,2,12.36
9/1/16 11:47,9/1/16 11:53,0.72,1,6.8
9/1/16 11:47,9/1/16 11:52,0.93,5,7.88
9/1/16 11:47,9/1/16 11:53,0.9,3,8.19
9/1/16 11:47,9/1/16 12:08,4.96,1,19.8
9/1/16 11:48,9/1/16 11:54,1.66,1,9.96
9/1/16 11:48,9/1/16 12:04,4.98,4,22.56
9/1/16 11:48,9/1/16 11:55,0.9,1,8.15
9/1/16 11:49,9/1/16 11:51,0.7,1,6.35
9/1/16 11:49,9/1/16 11:51,0.4,2,5.3
9/1/16 11:49,9/1/16 11:54,0.7,1,5.8
9/1/16 11:49,9/1/16 12:14,2.89,1,21.62
9/1/16 11:50,9/1/16 11:56,1.7,1,10.35
9/1/16 11:50,9/1/16 11:56,1,2,8.15
9/1/16 11:50,9/1/16 12:02,1.02,6,10.8
9/1/16 11:51,9/1/16 12:01,2.09,5,11.76
9/1/16 11:51,9/1/16 12:01,1.08,1,8.8
9/1/16 11:51,9/1/16 12:12,4,1,21.95
9/1/16 11:51,9/1/16 11:53,0.5,1,5.75
9/1/16 11:52,9/1/16 12:01,2.3,4,11.5
9/1/16 11:52,9/1/16 11:56,0.6,2,6.95
9/1/16 11:52,9/1/16 12:16,2.87,1,20.76
9/1/16 11:52,9/1/16 12:00,1.2,1,7.8
9/1/16 11:53,9/1/16 12:08,4,1,15.8
9/1/16 11:53,9/1/16 12:22,5.81,1,26.8
9/1/16 11:53,9/1/16 12:07,2.64,1,11.8
9/1/16 11:53,9/1/16 12:06,2,1,12.95
9/1/16 11:54,9/1/16 11:57,0.75,1,5.3
9/1/16 11:54,9/1/16 11:56,0.33,1,5.3
9/1/16 11:54,9/1/16 12:03,1.1,1,10.35
9/1/16 11:55,9/1/16 11:59,0.94,1,6.3
9/1/16 11:55,9/1/16 12:28,17.51,1,58.34
9/1/16 11:55,9/1/16 12:01,0.8,1,7.8
9/1/16 11:55,9/1/16 12:02,0.92,4,8.16
9/1/16 11:56,9/1/16 12:00,1.2,2,8.5
9/1/16 11:56,9/1/16 12:04,1.2,1,9.3
9/1/16 11:56,9/1/16 11:56,0,2,3.3
9/1/16 11:56,9/1/16 12:14,10.46,1,43.01
9/1/16 11:57,9/1/16 12:06,2.2,1,11.3
9/1/16 11:57,9/1/16 12:01,0.8,1,6.95
9/1/16 11:57,9/1/16 12:11,2.46,1,15.34
9/1/16 11:58,9/1/16 12:24,4.69,1,24.36
9/1/16 11:58,9/1/16 12:00,0.5,1,4.8
9/1/16 11:58,9/1/16 12:17,1.92,2,16.56
9/1/16 11:58,9/1/16 12:04,1.16,5,8.76
9/1/16 11:58,9/1/16 12:07,1.64,1,11.62
9/1/16 11:59,9/1/16 12:05,1.55,1,9.75
9/1/16 11:59,9/1/16 12:25,17.59,5,70.01
9/1/16 11:59,9/1/16 12:04,0.97,4,7.56
9/1/16 12:00,9/1/16 12:10,1.13,2,10.56
9/1/16 12:00,9/1/16 12:14,1.7,1,10.8
9/1/16 12:00,9/1/16 12:16,3.48,1,14.3
9/1/16 12:00,9/1/16 12:12,1.9,1,10.82
9/1/16 12:01,9/1/16 12:05,0.8,1,5.8
9/1/16 12:01,9/1/16 12:07,1.7,1,10.35
9/1/16 12:01,9/1/16 12:07,0.81,1,8.16
9/1/16 12:02,9/1/16 12:14,2.32,6,13.8
9/1/16 12:02,9/1/16 12:09,0.94,1,8.76
9/1/16 12:02,9/1/16 12:09,1,1,8.3
9/1/16 12:02,9/1/16 12:06,0.59,5,6.36
9/1/16 12:03,9/1/16 12:05,0.81,1,6.62
9/1/16 12:03,9/1/16 12:08,0.71,2,6.3
9/1/16 12:03,9/1/16 12:16,2.2,1,11.3
9/1/16 12:04,9/1/16 12:11,1.29,3,9.96
9/1/16 12:04,9/1/16 12:14,1.7,2,11.75
9/1/16 12:04,9/1/16 12:11,1.2,1,7.8
9/1/16 12:04,9/1/16 12:09,1,1,7.56
9/1/16 12:04,9/1/16 12:14,1.5,1,11
9/1/16 12:05,9/1/16 12:13,1.22,1,8.3
9/1/16 12:05,9/1/16 12:31,4.73,3,19.8
9/1/16 12:05,9/1/16 12:10,0.6,2,5.8
9/1/16 12:06,9/1/16 12:20,2.39,1,12.3
9/1/16 12:06,9/1/16 12:14,1.1,1,7.8
9/1/16 12:06,9/1/16 12:10,0.5,1,6.8
9/1/16 12:06,9/1/16 12:15,1.39,1,9.3
9/1/16 12:07,9/1/16 12:23,3,1,17.15
9/1/16 12:07,9/1/16 12:11,0.6,1,6.95
9/1/16 12:07,9/1/16 12:13,1.37,2,7.3
9/1/16 12:08,9/1/16 12:47,17.3,2,58.34
9/1/16 12:08,9/1/16 12:19,1.8,1,12.35
9/1/16 12:08,9/1/16 12:29,2.4,2,18.36
9/1/16 12:08,9/1/16 12:24,2.8,2,13.3
9/1/16 12:08,9/1/16 12:21,2.9,1,15.3
9/1/16 12:09,9/1/16 12:23,1.79,1,11.3
9/1/16 12:09,9/1/16 12:13,0.48,1,6.36
9/1/16 12:09,9/1/16 12:17,1.1,2,8.3
9/1/16 12:10,9/1/16 12:21,2.15,1,11.3
9/1/16 12:10,9/1/16 12:14,1.19,1,7.88
9/1/16 12:10,9/1/16 12:13,0.7,2,7.3
9/1/16 12:10,9/1/16 12:25,2.8,1,13.8
9/1/16 12:10,9/1/16 12:19,1.3,1,8.8
9/1/16 12:11,9/1/16 12:16,1.3,1,8.76
9/1/16 12:11,9/1/16 12:14,0.4,1,4.8
9/1/16 12:11,9/1/16 12:47,18.4,5,58.34
9/1/16 12:12,9/1/16 12:19,1.48,2,9.3
9/1/16 12:12,9/1/16 12:24,2.09,1,11.88
9/1/16 12:12,9/1/16 12:23,1.28,2,10.56
9/1/16 12:12,9/1/16 12:15,0.4,1,5.16
9/1/16 12:13,9/1/16 12:46,7.87,1,34.56
9/1/16 12:13,9/1/16 12:16,0.7,1,6.35
9/1/16 12:13,9/1/16 12:16,0.71,1,6.62
9/1/16 12:13,9/1/16 12:22,1.85,5,11.16
9/1/16 12:14,9/1/16 12:19,1.4,1,7.3
9/1/16 12:14,9/1/16 12:18,0.9,1,6.3
9/1/16 12:15,9/1/16 12:20,0.6,1,7.3
9/1/16 12:15,9/1/16 12:22,1.21,6,9.75
9/1/16 12:15,9/1/16 12:44,7,1,32.25
9/1/16 12:15,9/1/16 12:27,1.6,1,12.95
9/1/16 12:15,9/1/16 12:30,3.6,1,17.15
9/1/16 12:16,9/1/16 12:38,9.05,1,41.21
9/1/16 12:16,9/1/16 12:16,0,2,480.35
9/1/16 12:16,9/1/16 12:49,6.03,1,29.3
9/1/16 12:17,9/1/16 12:21,0.6,1,6.8
9/1/16 12:17,9/1/16 12:35,3.3,1,18.35
9/1/16 12:17,9/1/16 12:31,3.7,3,18.35
9/1/16 12:17,9/1/16 12:22,0.95,1,6.3
9/1/16 12:17,9/1/16 12:34,2.5,2,13.8
9/1/16 12:18,9/1/16 12:26,2.3,1,10.8
9/1/16 12:18,9/1/16 12:28,1.02,1,8.8
9/1/16 12:18,9/1/16 12:29,1.9,1,11.3
9/1/16 12:19,9/1/16 12:21,0.65,1,4.8
9/1/16 12:19,9/1/16 12:23,0.79,1,5.8
9/1/16 12:19,9/1/16 12:37,2.8,2,14.8
9/1/16 12:20,9/1/16 12:38,3.46,1,19.56
9/1/16 12:20,9/1/16 12:38,2.47,2,15.3
9/1/16 12:20,9/1/16 12:42,5.4,1,21.3
9/1/16 12:20,9/1/16 12:22,0.3,1,4.55
9/1/16 12:20,9/1/16 12:39,4.5,2,17.3
9/1/16 12:21,9/1/16 12:44,3.41,1,20.3
9/1/16 12:21,9/1/16 12:25,1,3,7.05
9/1/16 12:21,9/1/16 12:24,0.53,5,4.8
9/1/16 12:22,9/1/16 12:33,2.21,1,11.3
9/1/16 12:22,9/1/16 12:27,0.88,5,6.3
9/1/16 12:22,9/1/16 12:25,0.93,1,6.36
9/1/16 12:22,9/1/16 12:35,1.4,1,12.85
9/1/16 12:23,9/1/16 12:30,1.14,1,7.3
9/1/16 12:23,9/1/16 12:37,2.43,1,12.3
9/1/16 12:23,9/1/16 12:33,1.42,2,8.8
9/1/16 12:23,9/1/16 12:27,0.7,2,5.3
9/1/16 12:24,9/1/16 12:38,2.4,1,15.36
9/1/16 12:24,9/1/16 12:35,1.26,1,9.8
9/1/16 12:24,9/1/16 12:40,3.98,2,17.8
9/1/16 12:25,9/1/16 12:33,1.48,1,8.3
9/1/16 12:25,9/1/16 12:32,0.74,1,8.76
